property_id,address,city,neighborhood,latitude,longitude,property_type,year_built,sale_date,condition,finished_basement,renovated,near_transit,backs_onto_park,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,garage_spaces,sale_price
AB-01144,8513 Maple Ave,St. Albert,Erin Ridge,53.577336,-113.602894,Duplex,1975.0,2024-07-04,Average,False,False,False,True,2,1.5,1522,3636.0,2,493000
AB-01145,3795 Aspen Ave,Airdrie,Coopers Crossing,51.265592,-114.044169,Semi-Detached,1964.0,2024-10-15,Good,False,False,False,False,2,3.0,1178,1997.0,1,341000
AB-01146,4192 River Way,Edmonton,Windermere,53.524693,-113.443462,Semi-Detached,2009.0,2025-12-23,Good,True,False,True,True,3,1.5,1365,2514.0,1,594000
AB-01147,124 Prairie Way,Edmonton,Laurel,53.591322,-113.527513,Townhouse,1984.0,2025-11-13,Excellent,False,False,False,False,3,3.0,1305,1744.0,1,436000
AB-01148,269 Park Way,Edmonton,Westmount,53.633632,-113.541304,Semi-Detached,1962.0,2025-01-05,Good,False,True,False,False,3,2.0,1613,3071.0,1,555000
AB-01149,9893 Prairie Rd,St. Albert,Mission,53.689622,-113.550453,Semi-Detached,1986.0,2025-09-07,Fair,True,False,False,False,3,3.0,1180,3961.0,1,393000
AB-01150,2292 Maple Rd,Edmonton,Laurel,53.487609,-113.402186,Townhouse,,2025-12-29,Fair,True,False,True,False,2,1.5,1300,1617.0,1,341000
AB-01151,4103 Cedar Ave,Airdrie,Reunion,51.257653,-113.996102,Detached,2011.0,2025-12-14,Average,False,False,False,False,3,2.5,1728,6793.0,2,631000
AB-01152,3454 Prairie St,Edmonton,Rutherford,53.495318,-113.490399,Detached,2003.0,2024-12-04,Fair,False,True,True,False,4,3.0,2237,5123.0,1,816000
AB-01153,6196 Prairie Rd,Sherwood Park,Emerald Hills,53.504606,-113.296882,Detached,1982.0,2026-02-13,Good,False,False,False,False,4,2.5,1936,6130.0,2,703000
AB-01154,8902 Maple Blvd,Calgary,Inglewood,51.068853,-114.022953,Detached,2001.0,2025-07-31,Average,False,False,False,True,3,3.5,2286,5237.0,1,1040000
AB-01155,6452 Prairie Blvd,Calgary,Auburn Bay,51.044602,-114.095889,Semi-Detached,,2025-04-26,Good,False,False,True,False,3,2.0,1631,2401.0,1,607000
AB-01156,3267 River St,Edmonton,Terwillegar,53.477593,-113.523866,Townhouse,1978.0,2026-04-04,Average,True,True,True,False,2,1.5,1256,1310.0,2,426000
AB-01157,7415 River Blvd,Fort McMurray,Eagle Ridge,56.793209,-111.332962,Duplex,1974.0,2024-10-08,Fair,False,True,False,True,4,3.0,1072,2810.0,1,299000
AB-01158,2854 Prairie St,Edmonton,Summerside,53.520761,-113.522795,Detached,2014.0,2025-06-17,Average,False,False,False,False,4,2.0,2126,6601.0,3,730000
AB-01159,3949 Aspen St,Calgary,Kensington,51.025339,-114.083328,Detached,1991.0,2022-11-20,Good,False,False,False,False,4,2.5,2483,7048.0,2,1126000
AB-01160,7593 Cedar Ave,Red Deer,Lancaster,52.207103,-113.792775,Duplex,2015.0,2023-12-10,Fair,False,False,True,False,2,2.0,1557,3587.0,1,402000
AB-01161,1464 Aspen Rd,Calgary,Inglewood,51.038113,-114.076561,Townhouse,2012.0,2024-08-31,Excellent,False,False,False,False,4,2.0,1378,2029.0,2,587000
AB-01162,3210 River Way,Edmonton,Westmount,53.55382,-113.550993,Detached,1960.0,2025-11-15,Excellent,False,False,True,False,4,2.5,2386,5702.0,2,979000
AB-01163,5430 Prairie St,Sherwood Park,Emerald Hills,53.564284,-113.216207,Detached,1968.0,2025-01-31,Average,False,True,True,False,3,3.5,2354,5245.0,2,879000
AB-01164,1329 Aspen Ave,St. Albert,Riverside,53.541126,-113.633177,Detached,1994.0,2025-03-10,Average,False,True,False,False,4,4.0,1991,4586.0,2,757000
AB-01165,3019 Prairie St,Calgary,Inglewood,51.033487,-114.151973,Townhouse,2004.0,2024-01-06,Good,False,False,False,False,3,2.0,1447,1723.0,1,523000
AB-01166,8410 Aspen Way,Calgary,Mahogany,51.041287,-114.057149,Townhouse,2017.0,2023-12-25,Average,True,True,True,False,3,2.5,1469,2657.0,0,619000
AB-01167,7885 River Way,Calgary,Auburn Bay,51.018783,-114.032983,Duplex,2016.0,2024-10-12,Average,False,False,False,False,4,2.5,1222,3056.0,1,440000
AB-01168,5866 Prairie Way,Calgary,Beltline,51.069446,-113.978088,Townhouse,2023.0,2023-08-22,Average,True,True,False,False,3,2.5,1424,1408.0,1,540000
AB-01169,9627 Aspen Way,Sherwood Park,Clarkdale,53.568724,-113.32088,Detached,2003.0,2025-05-15,Average,True,False,True,False,4,2.5,1797,5477.0,2,607000
AB-01170,614 River Blvd,Edmonton,Oliver,53.485097,-113.521141,Townhouse,1981.0,2025-02-24,Fair,True,False,False,False,3,2.0,1689,2180.0,0,514000
AB-01171,8941 Aspen Way,Edmonton,Oliver,53.539936,-113.490066,Detached,1988.0,2024-07-27,Poor,False,False,True,False,5,3.0,2601,6326.0,1,830000
AB-01172,3975 Maple Ave,Calgary,Auburn Bay,51.016497,-114.026438,Detached,2013.0,2023-03-09,Excellent,False,False,True,False,5,4.0,2457,4148.0,2,1181000
AB-01173,383 Park Blvd,Red Deer,Anders,52.266183,-113.852709,Duplex,2005.0,2024-11-14,Good,True,False,False,False,3,2.5,1835,2329.0,2,539000
AB-01174,8796 Cedar Ave,Red Deer,West Park,52.217831,-113.779973,Semi-Detached,1962.0,2024-08-19,Good,False,True,False,False,3,2.5,1106,2809.0,1,307000
AB-01175,9853 Maple Blvd,Calgary,Kensington,51.13211,-114.06983,Detached,1992.0,2024-07-27,Fair,True,False,False,False,4,2.5,1171,6800.0,3,513000
AB-01176,5739 Aspen Way,Airdrie,Kings Heights,51.292404,-114.006317,Detached,1974.0,2025-02-04,Average,True,False,False,False,3,2.0,3220,3617.0,2,1088000
AB-01177,581 Park Blvd,Sherwood Park,Summerwood,53.507909,-113.311082,Townhouse,1997.0,2025-05-06,Average,True,False,False,False,3,2.0,1439,1550.0,1,412000
AB-01178,8113 Maple Ave,Edmonton,Rutherford,53.493809,-113.437318,Detached,1988.0,2025-06-17,Average,True,True,False,False,3,3.5,1971,4522.0,2,698000
AB-01179,7838 River Ave,Edmonton,Summerside,53.548493,-113.572391,Detached,1968.0,2025-02-19,Excellent,False,False,True,False,4,4.0,1379,,3,564000
AB-01180,5101 River Rd,St. Albert,Riverside,53.648839,-113.643595,Detached,1981.0,2025-07-23,Average,True,True,False,False,4,3.0,1478,7253.0,2,583000
AB-01181,9918 Maple Rd,Calgary,Auburn Bay,51.043808,-114.081672,Detached,1966.0,2025-07-29,Average,True,True,False,False,4,2.0,1902,5935.0,3,760000
AB-01182,7657 Maple Rd,St. Albert,Oakmont,53.557497,-113.581782,Semi-Detached,1974.0,2024-06-19,Good,False,False,True,False,3,2.5,1368,2925.0,2,466000
AB-01183,3667 Cedar St,Leduc,Southfork,53.262446,-113.595926,Detached,1984.0,2024-03-30,Fair,False,True,False,False,3,3.0,1601,7478.0,1,528000
AB-01184,2952 Cedar Way,Fort McMurray,Abasand,56.74051,-111.398159,Condo,1968.0,2026-05-30,Average,True,False,True,False,2,1.0,937,,1,221000
AB-01185,8007 Aspen St,Edmonton,Windermere,53.479427,-113.513324,Semi-Detached,2001.0,2024-11-07,Good,False,False,False,False,3,2.0,1471,3644.0,2,650000
AB-01186,6612 Aspen St,Edmonton,Rutherford,53.530421,-113.548466,Semi-Detached,1980.0,2023-10-23,Average,True,False,False,False,3,2.0,1319,2716.0,1,339000
AB-01187,1937 Maple Way,Leduc,Tribute,53.257562,-113.55582,Detached,1963.0,2025-06-25,Good,False,False,False,False,5,2.0,1846,5363.0,2,574000
AB-01188,2888 Prairie Rd,Airdrie,Bayside,51.271607,-114.027051,Detached,1997.0,2024-12-29,Excellent,False,False,False,False,5,3.0,2410,4971.0,2,955000
AB-01189,9455 Park Way,Red Deer,Anders,52.271563,-113.795974,Townhouse,2022.0,2024-12-25,Average,False,False,True,False,3,2.5,1703,1485.0,2,445000
AB-01190,5002 Aspen Way,Calgary,Auburn Bay,50.982783,-114.055396,Duplex,1969.0,2024-09-23,Good,False,False,True,True,3,3.0,1455,1774.0,2,497000
AB-01191,3476 Cedar Blvd,Calgary,Aspen Woods,51.044074,-114.115838,Condo,1994.0,2025-12-27,Good,False,False,False,True,1,1.0,894,,0,357000
AB-01192,9571 River Way,St. Albert,Erin Ridge,53.583041,-113.63441,Detached,1974.0,2023-01-22,Good,False,True,False,False,4,3.5,1395,6869.0,2,544000
AB-01193,7395 Cedar Way,Edmonton,Glenora,53.527947,-113.455406,Duplex,1981.0,2025-07-20,Good,True,False,False,False,3,3.0,1609,2567.0,2,631000
AB-01194,7713 Prairie St,Edmonton,Laurel,53.496931,-113.488976,Detached,1962.0,2024-07-24,Good,True,True,False,False,5,2.5,2182,4022.0,2,780000
AB-01195,7871 Park Ave,Edmonton,Summerside,53.553278,-113.566852,Duplex,1976.0,2025-07-21,Good,True,True,False,False,2,2.0,1625,2744.0,2,625000
AB-01196,1099 River Rd,Red Deer,West Park,52.238837,-113.79734,Duplex,1965.0,2025-02-21,Average,True,True,True,False,3,3.0,1404,3288.0,2,348000
AB-01197,8450 Prairie Way,St. Albert,Mission,53.631522,-113.594191,Detached,1987.0,2025-09-30,Good,True,True,False,False,5,2.0,2153,4772.0,2,841000
AB-01198,4882 Cedar Ave,Calgary,Seton,51.060706,-113.97748,Condo,2006.0,2025-07-01,Good,False,False,True,False,3,2.0,699,,0,218000
AB-01199,8424 River Blvd,Edmonton,Laurel,53.614079,-113.572425,Duplex,1965.0,2025-02-26,Good,True,True,False,False,2,2.0,1615,2725.0,0,504000
AB-01200,4301 Maple Blvd,Red Deer,Anders,52.278511,-113.804923,Detached,2008.0,2026-02-21,Good,False,False,False,False,5,2.5,1218,2192.0,2,385000
